TOTAL_SIMULATION_CYCLES,NUM_AGGRESSIVE_PRECHARGES,QUEUE_LATENCY,MLP,SUM_COMMITTED,IPC,SUM_OF_EXECUTION_TIMES,WEIGHTED_SPEEDUP,BANK_ACCESS_MEAN,BANK_ACCESS_VARIANCE,CYCLES_PER_REQUEST,READ_WRITE_LATENCY_RATIO,TARGET_RD_request_ratio
163067834.0,5999629.0,280.55855,0.0367922284415699,1776250785.0,10.89271097450157,909118317.0,5.57509285982176,749953.625,17.626325569278983,27.179652941828273,7623.4120019508255,0.5337686713628459
143328362.0,5999917.0,281.85832,0.04186133795347497,810657165.0,5.655943831968163,742783543.0,5.182390509702469,749989.625,11.118255395824109,23.888390789366106,6731.5336403433,0.5071033482629843
108394742.0,5999921.0,314.54989,0.05535250962634331,685106758.0,6.32047962252634,627288807.0,5.787077817852087,749990.125,13.904109274723695,18.06602820267456,5681.640737079714,0.6145820919975447
493712662.0,5999773.0,242.49828,0.01215235796403374,3695086112.0,7.4842846789293,1457407059.0,2.951933728205658,749971.625,9.986436849291731,82.28855691693288,19938.426472655272,0.5095916128826874
125329118.0,5998546.0,373.61601,0.04786234911507157,888592436.0,7.090071726188961,652450525.0,5.205897363771443,749818.25,12.955240779030516,20.893249464085308,7804.421903381698,0.5292685927556444
299348642.0,6000000.0,301.5119,0.0200435183534255,783616897.0,2.61773994284564,1786283892.0,5.967235662288389,750000.0,13.212931421946674,49.89144033325019,15035.36161017333,0.9467583333333334
345742730.0,5998060.0,521.54369,0.01734833296422458,4499868625.0,13.015078075539,2022832231.0,5.850686234241281,749757.5,26.210277142413062,57.642426050993755,30045.724498711854,0.6264080385991471
81789318.0,5999957.0,294.66341,0.07335869948200326,198000000.0,2.42085402888431,490734691.0,5.999985120306297,749994.875,3.0257460693576426,13.631648421516232,4016.200533475158,0.5000035000245002
747555964.0,5999482.0,285.33435,0.00802546202413817,15673060878.0,20.96573585492791,4361130719.0,5.833851817146361,749935.25,20.53358410824279,124.60341809488786,35509.38939700895,0.503447464297751
72187078.0,5997130.0,245.20741,0.08307761120348992,178164083.0,2.468088305222716,394173343.0,5.460441867448909,749641.25,20.471051075049303,12.036937335005183,2951.1909952431106,0.5538874428268188
228276378.0,5998696.0,497.73716,0.02627821613675682,1990971739.0,8.721759809067937,1365061101.0,5.979861398536821,749837.0,15.399465879607375,38.054333475078494,18933.850718917813,0.5038138288721415
